iter	Passed	Remaining
681	579037	269990
682	579848	269124
683	580677	268266
684	581496	267403
685	582251	266511
686	583040	265635
687	583856	264771
688	584795	263964
689	585731	263154
690	586571	262301
691	587323	261410
692	588208	260577
693	589081	259739
694	589971	258908
695	590806	258053
696	591612	257185
697	592373	256298
698	593156	255422
699	593932	254542
700	594854	253725
701	595680	252867
702	596575	252038
703	597392	251176
704	598195	250308
705	599031	249454
706	599911	248619
707	600845	247806
708	601820	247009
709	602878	246246
710	603804	245428
711	604719	244605
712	605557	243751
713	606412	242904
714	607172	242019
715	607972	241150
716	608710	240257
717	609720	239472
718	610614	238640
719	611379	237758
720	612188	236893
721	613008	236033
722	613881	235194
723	614618	234301
724	615467	233453
725	616333	232610
726	617140	231745
727	617939	230878
728	618941	230086
729	620047	229332
730	620794	228445
731	621625	227589
732	622451	226731
733	623273	225873
734	624079	225008
735	624976	224176
736	625738	223296
737	626558	222436
738	627375	221576
739	628206	220721
740	629009	219856
741	629845	219002
742	630683	218150
743	631498	217289
744	632298	216424
745	633160	215580
746	634031	214739
747	634791	213860
748	635669	213021
749	636586	212195
750	637456	211353
751	638215	210475
752	639093	209636
753	639911	208777
754	640764	207930
755	641621	207084
756	642417	206218
757	643201	205349
758	644030	204494
759	644891	203650
760	645666	202778
761	646453	201910
762	647232	201040
763	648025	200175
764	648853	199320
765	649718	198478
766	650489	197606
767	651256	196733
768	652110	195887
769	652923	195029
770	653790	194186
771	654633	193337
772	655524	192501
773	656255	191619
774	657093	190769
775	657850	189894
776	658618	189024
777	659470	188178
778	660277	187318
779	661082	186459
780	661903	185604
781	662700	184742
782	663491	183879
783	664291	183019
784	665070	182153
785	665911	181304
786	666737	180451
787	667589	179605
788	668362	178738
789	669183	177884
790	670049	177042
791	670902	176196
792	671746	175348
793	672632	174511
794	673479	173664
795	674370	172828
796	675112	171954
797	675878	171086
798	676680	170228
799	677496	169374
800	678260	168506
801	679083	167653
802	679890	166797
803	680796	165965
804	681796	165155
805	682720	164327
806	683544	163474
807	684346	162616
808	685076	161742
809	685886	160887
810	686724	160038
811	687553	159187
812	688278	158312
813	689046	157447
814	689858	156593
815	690650	155734
816	691538	154897
817	692419	154059
818	693242	153207
819	694031	152348
820	694831	151491
821	695644	150638
822	696418	149776
823	697259	148929
824	698194	148101
825	699057	147258
826	699894	146410
827	700727	145561
828	701517	144703
829	702344	143853
830	703122	142993
831	703938	142141
832	704790	141296
833	705625	140448
834	706522	139612
835	707300	138752
836	708236	137924
837	709080	137077
838	709973	136240
839	710800	135390
840	711581	134532
841	712390	133678
842	713254	132836
843	714071	131984
844	714883	131132
845	715701	130281
846	716478	129422
847	717447	128599
848	718485	127787
849	719371	126947
850	720169	126093
851	721062	125255
852	721924	124411
853	722840	123577
854	723681	122729
855	724499	121878
856	725299	121024
857	726179	120183
858	727020	119336
859	727933	118500
860	728764	117651
861	729602	116804
862	730438	115956
863	731256	115105
864	732108	114259
865	733036	113425
866	733937	112587
867	734747	111735
868	735569	110885
869	736391	110035
870	737104	109169
871	737882	108313
872	738706	107463
873	739513	106611
874	740369	105767
875	741219	104921
876	742000	104066
877	742992	103240
878	744017	102418
879	744944	101583
880	745755	100732
881	746542	99877
882	747391	99031
883	748130	98170
884	748952	97321
885	749793	96474
886	750624	95626
887	751391	94770
888	752179	93916
889	753011	93068
890	753956	92234
891	755142	91429
892	756000	90584
893	757055	89762
894	758072	88935
895	759080	88107
896	759965	87264
897	760749	86410
898	761654	85569
899	762509	84723
900	763393	83880
901	764198	83028
902	765095	82186
903	765938	81338
904	766819	80494
905	767598	79640
906	768438	78792
907	769218	77938
908	770002	77084
909	770825	76235
910	771611	75382
911	772432	74532
912	773271	73685
913	774081	72834
914	774872	71982
915	775687	71132
916	776433	70277
917	777273	69429
918	778128	68583
919	778923	67732
920	779986	66904
921	780740	66049
922	781504	65195
923	782419	64354
924	783226	63504
925	784058	62656
926	784858	61806
927	785698	60959
928	786498	60109
929	787335	59261
930	788087	58408
931	789196	57580
932	790005	56731
933	790849	55884
934	791635	55033
935	792410	54181
936	793176	53329
937	794131	52490
938	794982	51644
939	795799	50795
940	796570	49944
941	797362	49094
942	798171	48245
943	799011	47398
944	799803	46549
945	800677	45704
946	801418	44852
947	802150	43999
948	802958	43151
949	803750	42302
950	804594	41456
951	805550	40615
952	806529	39776
953	807366	38929
954	808109	38078
955	808923	37230
956	809793	36385
957	810565	35536
958	811496	34693
959	812447	33851
960	813349	33007
961	814246	32163
962	815018	31314
963	815820	30466
964	816652	29619
965	817421	28770
966	818203	27922
967	818963	27073
968	819750	26225
969	820506	25376
970	821250	24527
971	822028	23679
972	822857	22833
973	823620	21985
974	824440	21139
975	825250	20293
976	826087	19447
977	826874	18600
978	827760	17755
979	828619	16910
980	829605	16067
981	830519	15223
982	831373	14377
983	832130	13530
984	832962	12684
985	833751	11838
986	834586	10992
987	835424	10146
988	836157	9300
989	836921	8453
990	837729	7608
991	838549	6762
992	839392	5917
993	840211	5071
994	840995	4226
995	841848	3380
996	842679	2535
997	843494	1690
998	844302	845
999	845060	0
